"행정동_ID","행정동_명칭","자치구_명칭","시도_명칭"
"31380410","개군면","양평군","경기도"
"3138041","개군면","양평군","경기도"
"31380400","용문면","양평군","경기도"
"3138040","용문면","양평군","경기도"
"31380390","지평면","양평군","경기도"
"3138039","지평면","양평군","경기도"
"31380380","양동면","양평군","경기도"
"3138038","양동면","양평군","경기도"
"31380370","청운면","양평군","경기도"
"3138037","청운면","양평군","경기도"
"31380360","단월면","양평군","경기도"
"3138036","단월면","양평군","경기도"
"31380350","서종면","양평군","경기도"
"3138035","서종면","양평군","경기도"
"31380340","옥천면","양평군","경기도"
"3138034","옥천면","양평군","경기도"
"31380330","양서면","양평군","경기도"
"3138033","양서면","양평군","경기도"
"31380320","강하면","양평군","경기도"
"3138032","강하면","양평군","경기도"
"31380310","강상면","양평군","경기도"
"3138031","강상면","양평군","경기도"
"31380110","양평읍","양평군","경기도"
"3138011","양평읍","양평군","경기도"
"31370360","조종면","가평군","경기도"
"3137036","조종면","가평군","경기도"
"31370350","북면","가평군","경기도"
"3137035","북면","가평군","경기도"
"31370330","상면","가평군","경기도"
"3137033","상면","가평군","경기도"
"31370320","청평면","가평군","경기도"
"3137032","청평면","가평군","경기도"
"31370310","설악면","가평군","경기도"
"3137031","설악면","가평군","경기도"
"31370110","가평읍","가평군","경기도"
"3137011","가평읍","가평군","경기도"
"31350380","장단면","연천군","경기도"
"3135038","장단면","연천군","경기도"
"31350370","중면","연천군","경기도"
"3135037","중면","연천군","경기도"
"31350360","신서면","연천군","경기도"
"3135036","신서면","연천군","경기도"
"31350350","왕징면","연천군","경기도"
"3135035","왕징면","연천군","경기도"
"31350340","미산면","연천군","경기도"
"3135034","미산면","연천군","경기도"
"31350330","백학면","연천군","경기도"
"3135033","백학면","연천군","경기도"
"31350320","청산면","연천군","경기도"
"3135032","청산면","연천군","경기도"
"31350310","군남면","연천군","경기도"
"3135031","군남면","연천군","경기도"
"31350120","전곡읍","연천군","경기도"
"3135012","전곡읍","연천군","경기도"
"31350110","연천읍","연천군","경기도"
"3135011","연천읍","연천군","경기도"
"31280530","오학동","여주시","경기도"
"3128053","오학동","여주시","경기도"
"31280520","중앙동","여주시","경기도"
"3128052","중앙동","여주시","경기도"
"31280510","여흥동","여주시","경기도"
"3128051","여흥동","여주시","경기도"
"31280380","강천면","여주시","경기도"
"3128038","강천면","여주시","경기도"
"31280370","북내면","여주시","경기도"
"3128037","북내면","여주시","경기도"
"31280360","대신면","여주시","경기도"
"3128036","대신면","여주시","경기도"
"31280350","산북면","여주시","경기도"
"3128035","산북면","여주시","경기도"
"31280340","금사면","여주시","경기도"
"3128034","금사면","여주시","경기도"
"31280330","흥천면","여주시","경기도"
"3128033","흥천면","여주시","경기도"
"31280320","능서면","여주시","경기도"
"3128032","능서면","여주시","경기도"
"31280310","점동면","여주시","경기도"
"3128031","점동면","여주시","경기도"
"31280110","가납읍","여주시","경기도"
"3128011","가납읍","여주시","경기도"
"31270520","선단동","포천시","경기도"
"3127052","선단동","포천시","경기도"
"31270510","포천동","포천시","경기도"
"3127051","포천동","포천시","경기도"
"31270410","화현면","포천시","경기도"
"3127041","화현면","포천시","경기도"
"31270400","관인면","포천시","경기도"
"3127040","관인면","포천시","경기도"
"31270390","영북면","포천시","경기도"
"3127039","영북면","포천시","경기도"
"31270380","이동면","포천시","경기도"
"3127038","이동면","포천시","경기도"
"31270370","일동면","포천시","경기도"
"3127037","일동면","포천시","경기도"
"31270360","영중면","포천시","경기도"
"3127036","영중면","포천시","경기도"
"31270350","창수면","포천시","경기도"
"3127035","창수면","포천시","경기도"
"31270340","신북면","포천시","경기도"
"3127034","신북면","포천시","경기도"
"31270330","가산면","포천시","경기도"
"3127033","가산면","포천시","경기도"
"31270320","내촌면","포천시","경기도"
"3127032","내촌면","포천시","경기도"
"31270310","군내면","포천시","경기도"
"3127031","군내면","포천시","경기도"
"31270110","소흘읍","포천시","경기도"
"3127011","소흘읍","포천시","경기도"
"31260560","회천4동","양주시","경기도"
"3126056","회천4동","양주시","경기도"
"31260550","회천3동","양주시","경기도"
"3126055","회천3동","양주시","경기도"
"31260540","회천2동","양주시","경기도"
"3126054","회천2동","양주시","경기도"
"31260530","회천1동","양주시","경기도"
"3126053","회천1동","양주시","경기도"
"31260520","양주2동","양주시","경기도"
"3126052","양주2동","양주시","경기도"
"31260510","양주1동","양주시","경기도"
"3126051","양주1동","양주시","경기도"
"31260340","장흥면","양주시","경기도"
